,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,8,1,82,22,60,89
1,2,Man City,36,18,18,27,4,5,85,24,61,85
3,3,Arsenal,35,17,18,20,7,8,74,49,25,68
4,4,Man Utd,36,18,18,19,9,8,67,47,20,68
5,5,Chelsea,36,18,18,19,8,9,60,40,20,66
2,6,Spurs,36,18,18,21,2,13,67,46,21,65
6,7,Wolves,36,18,18,13,10,13,49,49,0,62
7,8,Watford,36,18,18,15,9,12,54,52,2,55
14,9,Brighton,36,18,18,14,6,16,43,50,-7,48
13,10,Crystal Palace,36,18,18,12,9,15,45,45,0,47
8,11,West Ham,36,18,18,13,7,16,45,55,-10,47
10,12,Everton,36,18,18,12,9,15,48,48,0,46
9,13,Leicester,35,18,17,13,6,16,45,49,-4,46
11,14,Bournemouth,36,18,18,13,5,18,50,63,-13,46
12,15,Newcastle,36,18,18,11,9,16,35,48,-13,45
16,16,Burnley,36,18,18,12,6,18,42,63,-21,42
15,17,Southampton,36,18,18,8,11,17,40,58,-18,38
17,18,Cardiff,36,18,18,8,5,23,29,67,-38,29
18,19,Fulham,36,18,18,6,7,23,34,73,-39,25
19,20,Huddersfield,36,18,18,5,5,26,24,70,-46,20
