,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,31,16,15,23,7,1,70,18,52,76
1,2,Man City,31,15,16,24,3,4,79,21,58,75
3,3,Arsenal,31,15,16,19,6,6,66,40,26,64
2,4,Spurs,30,16,14,20,1,9,57,32,25,61
4,5,Man Utd,31,16,15,17,8,6,58,40,18,61
5,6,Chelsea,31,15,16,17,6,8,50,34,16,58
6,7,Wolves,32,16,16,12,8,12,39,40,-1,57
7,8,Watford,32,17,15,13,8,11,43,44,-1,48
9,9,Leicester,32,16,16,13,5,14,43,45,-2,45
8,10,West Ham,31,15,16,12,6,13,41,46,-5,43
14,11,Brighton,32,16,16,12,6,14,36,42,-6,42
10,12,Everton,31,15,16,11,7,13,43,42,1,41
11,13,Bournemouth,32,16,16,11,5,16,45,59,-14,40
13,14,Crystal Palace,31,15,16,10,6,15,38,42,-4,38
12,15,Newcastle,31,15,16,9,8,14,31,40,-9,38
15,16,Southampton,32,17,15,7,9,16,34,52,-18,33
16,17,Burnley,32,16,16,9,6,17,36,59,-23,33
17,18,Cardiff,31,15,16,8,4,19,27,59,-32,28
18,19,Fulham,32,16,16,4,6,22,29,70,-41,18
19,20,Huddersfield,32,16,16,3,5,24,19,59,-40,14
