,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,29,2,6,91,29,62,89
0,2,Liverpool,37,19,18,26,9,2,77,23,54,87
5,3,Chelsea,37,18,19,22,8,7,62,38,24,75
3,4,Arsenal,37,18,19,21,7,9,80,51,29,71
4,5,Man Utd,37,19,18,20,9,8,69,50,19,71
2,6,Spurs,37,19,18,21,4,12,64,41,23,67
6,7,Wolves,36,18,18,15,8,13,51,46,5,66
10,8,Everton,37,18,19,15,8,14,52,49,3,54
11,9,Bournemouth,37,18,19,14,8,15,51,61,-10,52
9,10,Leicester,37,19,18,15,5,17,50,49,1,51
7,11,Watford,37,19,18,13,11,13,49,56,-7,51
14,12,Brighton,37,19,18,13,8,16,42,49,-7,47
8,13,West Ham,37,18,19,12,8,17,46,57,-11,45
12,14,Newcastle,37,18,19,10,10,17,36,50,-14,43
15,15,Southampton,37,19,18,8,14,15,43,60,-17,41
13,16,Crystal Palace,37,19,18,9,8,20,40,53,-13,37
16,17,Burnley,37,19,18,9,8,20,45,69,-24,35
17,18,Cardiff,37,18,19,9,5,23,35,74,-39,32
18,19,Fulham,36,18,18,6,7,23,35,74,-39,25
19,20,Huddersfield,37,18,19,5,7,25,24,63,-39,22
