,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,28,2,5,101,25,76,86
0,2,Liverpool,36,18,18,24,10,2,76,23,53,82
2,3,Spurs,35,18,17,24,1,10,62,38,24,73
6,4,Wolves,35,17,18,17,8,10,50,40,10,72
3,5,Arsenal,35,17,18,21,7,7,68,41,27,71
5,6,Chelsea,35,17,18,20,7,8,58,37,21,68
4,7,Man Utd,35,18,17,19,9,7,68,47,21,68
9,8,Leicester,35,18,17,15,6,14,49,47,2,52
7,9,Watford,35,18,17,13,9,13,46,50,-4,49
11,10,Bournemouth,35,17,18,13,5,17,50,65,-15,46
10,11,Everton,35,17,18,12,8,15,47,47,0,45
8,12,West Ham,35,17,18,12,8,15,45,52,-7,45
12,13,Newcastle,35,17,18,9,12,14,34,43,-9,42
13,14,Crystal Palace,35,18,17,10,7,18,41,51,-10,39
14,15,Brighton,35,18,17,11,6,18,36,50,-14,39
15,16,Southampton,35,18,17,8,12,15,37,55,-18,39
16,17,Burnley,35,18,17,9,6,20,41,67,-26,33
17,18,Cardiff,35,17,18,9,4,22,30,72,-42,31
19,19,Huddersfield,36,18,18,4,6,26,22,64,-42,18
18,20,Fulham,35,18,17,4,5,26,33,80,-47,17
