,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,7,3,81,23,58,85
1,2,Man City,36,18,18,27,3,6,86,26,60,84
3,3,Arsenal,37,18,19,23,7,7,79,46,33,77
2,4,Spurs,37,19,18,24,2,11,68,40,28,74
4,5,Man Utd,36,18,18,21,8,7,68,47,21,73
5,6,Chelsea,37,18,19,21,7,9,59,37,22,71
6,7,Wolves,36,18,18,14,9,13,47,47,0,64
7,8,Watford,37,19,18,16,8,13,57,55,2,57
9,9,Leicester,36,18,18,14,7,15,45,46,-1,50
11,10,Bournemouth,37,18,19,14,5,18,52,71,-19,49
8,11,West Ham,36,18,18,13,7,16,45,53,-8,47
10,12,Everton,36,18,18,12,8,16,50,51,-1,45
15,13,Southampton,36,18,18,11,9,16,45,56,-11,45
14,14,Brighton,37,19,18,12,8,17,40,52,-12,44
12,15,Newcastle,36,18,18,10,9,17,33,44,-11,42
13,16,Crystal Palace,37,19,18,10,6,21,41,52,-11,38
17,17,Cardiff,37,18,19,11,5,21,34,65,-31,38
16,18,Burnley,36,18,18,9,7,20,37,65,-28,34
18,19,Fulham,36,18,18,7,5,24,36,80,-44,26
19,20,Huddersfield,36,18,18,3,5,28,21,68,-47,14
