,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,32,16,16,23,7,2,71,20,51,76
1,2,Man City,31,15,16,24,3,4,79,21,58,75
3,3,Arsenal,32,15,17,20,6,6,68,40,28,67
2,4,Spurs,32,17,15,21,2,9,59,33,26,65
5,5,Chelsea,32,16,16,19,6,7,54,33,21,64
4,6,Man Utd,32,17,15,18,8,6,61,42,19,64
6,7,Wolves,33,16,17,12,10,11,40,41,-1,59
8,8,West Ham,32,15,17,13,6,13,43,46,-3,46
9,9,Leicester,32,16,16,13,5,14,45,44,1,45
7,10,Watford,32,17,15,12,8,12,44,47,-3,45
10,11,Everton,32,16,16,11,7,14,43,44,-1,41
11,12,Bournemouth,32,16,16,11,5,16,44,61,-17,40
13,13,Crystal Palace,32,16,16,10,7,15,38,42,-4,39
12,14,Newcastle,32,16,16,9,8,15,32,42,-10,38
14,15,Brighton,32,16,16,10,7,15,36,47,-11,37
15,16,Southampton,32,17,15,7,11,14,37,53,-16,35
16,17,Burnley,32,16,16,8,7,17,36,60,-24,31
17,18,Cardiff,32,15,17,8,4,20,27,60,-33,28
18,19,Fulham,32,16,16,4,6,22,29,70,-41,18
19,20,Huddersfield,32,16,16,3,5,24,19,59,-40,14
