,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,7,3,78,21,57,85
1,2,Man City,36,18,18,27,3,6,91,27,64,84
2,3,Spurs,36,18,18,23,2,11,70,38,32,71
3,4,Arsenal,35,17,18,21,7,7,72,44,28,70
5,5,Chelsea,36,18,18,21,6,9,60,39,21,69
4,6,Man Utd,36,18,18,19,9,8,67,49,18,66
6,7,Wolves,36,18,18,14,11,11,49,44,5,53
7,8,Watford,36,18,18,15,7,14,50,51,-1,52
8,9,West Ham,36,18,18,14,7,15,51,56,-5,49
11,10,Bournemouth,36,18,18,14,6,16,50,58,-8,48
9,11,Leicester,35,18,17,14,5,16,46,50,-4,47
10,12,Everton,36,18,18,13,7,16,50,51,-1,46
13,13,Crystal Palace,36,18,18,13,7,16,44,47,-3,46
14,14,Brighton,36,18,18,12,8,16,44,55,-11,44
16,15,Burnley,36,18,18,11,6,19,41,66,-25,39
12,16,Newcastle,36,18,18,9,10,17,34,48,-14,37
15,17,Southampton,36,18,18,9,10,17,45,63,-18,37
17,18,Cardiff,36,18,18,9,4,23,30,73,-43,31
18,19,Fulham,36,18,18,5,5,26,32,78,-46,20
19,20,Huddersfield,36,18,18,4,5,27,21,67,-46,17
