,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,26,7,1,80,19,61,85
1,2,Man City,34,16,18,26,4,4,89,24,65,82
2,3,Spurs,35,18,17,21,4,10,63,37,26,67
5,4,Chelsea,34,17,17,19,6,9,55,44,11,63
3,5,Arsenal,35,17,18,18,8,9,67,46,21,62
4,6,Man Utd,34,18,16,18,8,8,65,47,18,62
7,7,Watford,35,18,17,15,8,12,49,49,0,53
6,8,Wolves,35,17,18,14,10,11,42,39,3,52
9,9,Leicester,35,18,17,15,5,15,45,46,-1,50
10,10,Everton,35,17,18,14,7,14,49,46,3,49
8,11,West Ham,35,17,18,14,6,15,47,50,-3,48
11,12,Bournemouth,35,17,18,12,7,16,47,60,-13,43
12,13,Newcastle,35,17,18,11,9,15,37,44,-7,42
13,14,Crystal Palace,35,18,17,10,9,16,40,44,-4,39
14,15,Brighton,35,18,17,10,9,16,38,50,-12,39
16,16,Burnley,34,17,17,9,6,19,38,63,-25,33
17,17,Cardiff,34,17,17,9,5,20,33,69,-36,32
15,18,Southampton,35,18,17,7,9,19,36,60,-24,30
18,19,Fulham,35,18,17,5,6,24,35,77,-42,21
19,20,Huddersfield,35,17,18,4,7,24,21,62,-41,19
